,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
167,usage_UBERON:0002113 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
168,usage_UBERON:0002114 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002114,duodenum,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
169,usage_UBERON:0002190 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
170,usage_UBERON:0002264 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002264,olfactory bulb,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
171,usage_UBERON:0002305 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
172,usage_UBERON:0002305 total RNA-seq,-,total RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
173,usage_UBERON:0002369 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
174,usage_UBERON:0002369 total RNA-seq,-,total RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
175,usage_UBERON:0002370 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
176,usage_UBERON:0002371 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0002371,bone marrow,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
177,usage_UBERON:0003428 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0003428,gonadal fat pad,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
178,usage_UBERON:0005343 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0005343,cortical plate,tissue,adult,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
179,usage_UBERON:0012314 polyA plus RNA-seq,-,polyA plus RNA-seq,UBERON:0012314,embryonic facial prominence,tissue,embryonic,encode,,,,OutputType.SPLICE_SITE_USAGE,,,
0,junction_CL:0000037 total RNA-seq,,total RNA-seq,CL:0000037,hematopoietic stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
1,junction_CL:0000038 total RNA-seq,,total RNA-seq,CL:0000038,erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
2,junction_CL:0000049 total RNA-seq,,total RNA-seq,CL:0000049,common myeloid progenitor,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
3,junction_CL:0000050 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
4,junction_CL:0000050 total RNA-seq,,total RNA-seq,CL:0000050,megakaryocyte-erythroid progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
5,junction_CL:0000084 total RNA-seq,,total RNA-seq,CL:0000084,T-cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
6,junction_CL:0000187 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000187,myocyte,in_vitro_differentiated_cells,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
7,junction_CL:0000235 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
8,junction_CL:0000235 total RNA-seq,,total RNA-seq,CL:0000235,macrophage,primary_cell,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
9,junction_CL:0000236 total RNA-seq,,total RNA-seq,CL:0000236,B cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
10,junction_CL:0000553 total RNA-seq,,total RNA-seq,CL:0000553,megakaryocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
11,junction_CL:0000556 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000556,megakaryocyte,primary_cell,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
12,junction_CL:0000556 total RNA-seq,,total RNA-seq,CL:0000556,megakaryocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
13,junction_CL:0000557 total RNA-seq,,total RNA-seq,CL:0000557,granulocyte monocyte progenitor cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
14,junction_CL:0000576 total RNA-seq,,total RNA-seq,CL:0000576,monocyte,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
15,junction_CL:0000765 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000765,erythroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
16,junction_CL:0000765 total RNA-seq,,total RNA-seq,CL:0000765,erythroblast,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
17,junction_CL:0000775 total RNA-seq,,total RNA-seq,CL:0000775,neutrophil,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
18,junction_CL:0000792 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000792,"CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
19,junction_CL:0000837 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000837,hematopoietic multipotent progenitor cell,in_vitro_differentiated_cells,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
20,junction_CL:0000895 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
21,junction_CL:0000905 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0000905,"effector memory CD4-positive, alpha-beta T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
22,junction_CL:0002476 polyA plus RNA-seq,,polyA plus RNA-seq,CL:0002476,bone marrow macrophage,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
23,junction_CL:2000042 polyA plus RNA-seq,,polyA plus RNA-seq,CL:2000042,embryonic fibroblast,primary_cell,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
24,junction_EFO:0001098 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0001098,C2C12,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
25,junction_EFO:0002034 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
26,junction_EFO:0002034 total RNA-seq,,total RNA-seq,EFO:0002034,G1E,cell_line,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
27,junction_EFO:0002055 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0002055,G1E-ER4,cell_line,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
28,junction_EFO:0002816 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0002816,C3H10T1/2,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
29,junction_EFO:0003971 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
30,junction_EFO:0003971 total RNA-seq,,total RNA-seq,EFO:0003971,MEL,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
31,junction_EFO:0005233 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
32,junction_EFO:0005233 total RNA-seq,,total RNA-seq,EFO:0005233,CH12.LX,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
33,junction_EFO:0005481 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0005481,Patski,cell_line,unknown,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
34,junction_EFO:0005483 polyA plus RNA-seq,,polyA plus RNA-seq,EFO:0005483,ES-Bruce4,cell_line,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
35,junction_EFO:0007075 total RNA-seq,,total RNA-seq,EFO:0007075,ES-E14,cell_line,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
36,junction_NTR:0000496 total RNA-seq,,total RNA-seq,NTR:0000496,CD4-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
37,junction_NTR:0000501 total RNA-seq,,total RNA-seq,NTR:0000501,CD8-positive naive resting alpha-beta T cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
38,junction_NTR:0000646 polyA plus RNA-seq,,polyA plus RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
39,junction_NTR:0000646 total RNA-seq,,total RNA-seq,NTR:0000646,left cerebral cortex,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
40,junction_NTR:0000714 polyA plus RNA-seq,,polyA plus RNA-seq,NTR:0000714,leukemia stem cell,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
41,junction_NTR:0004148 polyA plus RNA-seq,,polyA plus RNA-seq,NTR:0004148,"activated CD4-positive, CD25-positive, alpha-beta regulatory T cell",primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
42,junction_NTR:0004218 polyA plus RNA-seq,,polyA plus RNA-seq,NTR:0004218,inflammation-experienced regulatory T-cells,primary_cell,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
43,junction_UBERON:0000059 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000059,large intestine,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
44,junction_UBERON:0000160 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000160,intestine,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
45,junction_UBERON:0000473 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000473,testis,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
46,junction_UBERON:0000945 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000945,stomach,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
47,junction_UBERON:0000948 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
48,junction_UBERON:0000948 total RNA-seq,,total RNA-seq,UBERON:0000948,heart,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
49,junction_UBERON:0000955 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000955,brain,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
50,junction_UBERON:0000992 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0000992,ovary,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
51,junction_UBERON:0001013 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001013,adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
52,junction_UBERON:0001017 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001017,central nervous system,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
53,junction_UBERON:0001049 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001049,neural tube,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
54,junction_UBERON:0001134 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001134,skeletal muscle tissue,tissue,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
55,junction_UBERON:0001155 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001155,colon,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
56,junction_UBERON:0001159 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001159,sigmoid colon,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
57,junction_UBERON:0001255 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001255,urinary bladder,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
58,junction_UBERON:0001264 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001264,pancreas,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
59,junction_UBERON:0001348 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001348,brown adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
60,junction_UBERON:0001388 total RNA-seq,,total RNA-seq,UBERON:0001388,gastrocnemius,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
61,junction_UBERON:0001870 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001870,frontal cortex,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
62,junction_UBERON:0001890 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001890,forebrain,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
63,junction_UBERON:0001890 total RNA-seq,,total RNA-seq,UBERON:0001890,forebrain,tissue,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
64,junction_UBERON:0001891 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001891,midbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
65,junction_UBERON:0001891 total RNA-seq,,total RNA-seq,UBERON:0001891,midbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
66,junction_UBERON:0001911 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001911,mammary gland,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
67,junction_UBERON:0001987 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0001987,placenta,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
68,junction_UBERON:0002028 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002028,hindbrain,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
69,junction_UBERON:0002028 total RNA-seq,,total RNA-seq,UBERON:0002028,hindbrain,tissue,postnatal,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
70,junction_UBERON:0002037 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002037,cerebellum,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
71,junction_UBERON:0002048 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002048,lung,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
72,junction_UBERON:0002101 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002101,limb,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
73,junction_UBERON:0002106 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002106,spleen,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
74,junction_UBERON:0002107 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
75,junction_UBERON:0002107 total RNA-seq,,total RNA-seq,UBERON:0002107,liver,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
76,junction_UBERON:0002108 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002108,small intestine,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
77,junction_UBERON:0002113 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002113,kidney,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
78,junction_UBERON:0002114 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002114,duodenum,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
79,junction_UBERON:0002190 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002190,subcutaneous adipose tissue,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
80,junction_UBERON:0002264 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002264,olfactory bulb,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
81,junction_UBERON:0002305 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
82,junction_UBERON:0002305 total RNA-seq,,total RNA-seq,UBERON:0002305,layer of hippocampus,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
83,junction_UBERON:0002369 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
84,junction_UBERON:0002369 total RNA-seq,,total RNA-seq,UBERON:0002369,adrenal gland,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
85,junction_UBERON:0002370 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002370,thymus,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
86,junction_UBERON:0002371 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0002371,bone marrow,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
87,junction_UBERON:0003428 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0003428,gonadal fat pad,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
88,junction_UBERON:0005343 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0005343,cortical plate,tissue,adult,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
89,junction_UBERON:0012314 polyA plus RNA-seq,,polyA plus RNA-seq,UBERON:0012314,embryonic facial prominence,tissue,embryonic,encode,,,,OutputType.SPLICE_JUNCTIONS,,,
0,4dn:4DNFI3M6726I,.,in situ Hi-C,CL:0000207,olfactory receptor cell,primary_cell,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
1,4dn:4DNFI3QLT3KJ,.,in situ Hi-C,EFO:0001640,B cell derived cell line,primary_cell,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
2,4dn:4DNFIAVHP5AV,.,in situ Hi-C,EFO:0001640,B cell derived cell line,primary_cell,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
3,4dn:4DNFIC21MG3U,.,in situ Hi-C,EFO:0004038,mouse embryonic stem cell,cell_line,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
4,4dn:4DNFIHBTUDO9,.,in situ Hi-C,CL:0000207,olfactory receptor cell,primary_cell,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
5,4dn:4DNFIKK3QG34,.,in situ Hi-C,EFO:0005484,46C,cell_line,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
6,4dn:4DNFIMV54HXI,.,in situ Hi-C,CL:0000207,olfactory receptor cell,primary_cell,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
7,4dn:4DNFIS5ZK13C,.,in situ Hi-C,CL:0000945,lymphocyte of B lineage,cell_line,,4dnucleome,,,,OutputType.CONTACT_MAPS,,,
